,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription
18205,person,Igor Dmitryevich ZUBAREV,,
18206,person,Igor Dmitrijevitj ZUBAREV,,
18207,person,,,
18208,person,Виктор Викторович ЗОБНЕВ,,
18209,person,Viktor Viktororvich ZOBNEV,,
18210,person,Viktor Viktorovitj ZOBNEV,,
18211,person,,,
18212,person,Галина Евгеньевна Пумпянская,,
18213,person,Galina Evgenyevna  PUMPYANSKAYA,,
18214,person,Galina Evgenjevna  PUMPJANSKAJA,,
18215,person,Galina  Jevgenjevna PUMPJANSKAJA,,
18216,person,,,
18217,person,,,
18218,person,Николай Андреевич ЖУРАВЛЁВ,,
18219,person,Nikolai Andreyevich ZHURAVLEV,,
18220,person,Nikolaj Andrejevitj ZJURAVLJOV,,
18221,person,,,
18222,person,Юрий Викторович ФЁДОРОВ,,
18223,person,Yury Viktorovich FEDOROV,,
18224,person,Jurij Viktorovitj FJODOROV,,
18225,person,,,
18226,person,Николай Васильевич  ФЁДОРОВ,,
18227,person,Nikolai Vasilyevich FYODOROV,,
18228,person,Nikolaj Vasiljevitj FJODOROV,,
18229,person,,,
18230,person,Айрат Минерасихович  ГИБАТДИНОВ,,
18231,person,Airat Minerasikhovich  GIBATDINOV,,
18232,person,Ajrat Minerasichovitj GIBATDINOV,,
18233,person,,,
18234,person,Денис Владимирович ГУСЕВ,,
18235,person,Denis Vladimirovich GUSEV,,
18236,person,Denis Vladimirovitj GUSEV,,
18237,person,,,
18238,person,Лилия Салаватовна  ГУМЕРОВА,,
18239,person,Lilia Salavatovna GUMEROVA,,
18240,person,Lilija Salavatovna GUMEROVA,,
18241,person,,,
18242,person,Римма Фёдоровна  ГАЛУШИНА,,
18243,person,Rimma Fyodorovna GALUSHINA,,
18244,person,Rimma Fjodorovna GALUSJINA,,
18245,person,,,
18246,person,Сулейман Садулаевич  ГЕРЕМЕЕВ,,
18247,person,Suleiman Sadulayevich  GEREMEYEV,,
18248,person,Sulejman Sadulajevitj GEREMEJEV,,
18249,person,,,
18250,person,Баир Баясхаланович ЖАМСУЕВ,,
18251,person,Bair Bayaskhalanovich ZHAMSUYEV,,
18252,person,Bair Bajaschalanovitj ZJAMSUJEV,,
18253,person,,,
18254,person,Татьяна Анатольевна ГИГЕЛЬ,,
18255,person,Tatyana Anatolyevna GIGEL,,
18256,person,Tatiana Anatoljevna GIGEL,,
18257,person,,,
18258,person,Александр Владиславович  ГУСАКОВСКИЙ,,
18259,person,Alexander Vladislavovich  GUSAKOVSKY,,
18260,person,Aleksandr Vladislavovitj GUSAKOVSKIJ,,
18261,person,,,
18262,person,Дмитрий Юрьевич ГОРИЦКИЙ,,
18263,person,Dmitry Yuryevich GORITSKY,,
18264,person,Dmitrij Jurjevitj GORITSKIJ,,
18265,person,,,
18266,person,Анастасия Геннадьевна ЖУКОВА,,
18267,person,Anastasia Gennadyevna ZHUKOVA,,
18268,person,Anastasija Gennadjevna ZJUKOVA,,
18269,person,,,
18270,person,Любовь Николаевна ГЛЕБОВА,,
18271,person,Lyubov Nikolayevna GLEBOVA,,
18272,person,Ljubov Nikolajevna GLEBOVA,,
18273,person,,,
18274,person,Сергей Васильевич  ГОРНЯКОВ,,
18275,person,Sergei Vasilyevich GORNYAKOV,,
18276,person,Sergej Vasiljevitj GORNJAKOV,,
18277,person,,,
18278,person,Светлана Петровна ГОРЯЧЕВА,,
18279,person,Svetlana Petrovna  GORYACHEVA,,
18280,person,Svetlana Petrovna GORJATJEVA,,
18281,person,,,
18282,person,Геннадий Владимирович ЯГУБОВ,,
18283,person,Gennady Vladimirovich YAGUBOV,,
18284,person,Gennadij Vladimirovitj JAGUBOV,,
18285,person,,,
18286,person,Владимир Филиппович  ГОРОДЕЦКИЙ,,
18287,person,Vladimir Filippovich  GORODETSKIY,,
18288,person,Vladimir Filippovitj GORODETSKIJ,,
18289,person,,,
18290,person,Эдуард Владимирович  ИСАКОВ,,
18291,person,Eduard Vladimirovich ISAKOV,,
18292,person,Eduard Vladimirovitj ISAKOV,,
18293,person,,,
18294,person,Василий Николаевич  ИКОННИКОВ,,
18295,person,Vasily Nikolayevich IKONNIKOV,,
18296,person,Vasilij Nikolajevitj IKONNIKOV,,
18297,person,,,
18298,person,Андрей Николаевич ЕПИШИН,,
18299,person,Andrei Nikolayevich YEPISHIN,,
18300,person,Andrej Nikolajevitj JEPISJIN,,
18301,person,,,
18302,person,Сергей Павлович ИВАНОВ,,
18303,person,Sergey Pavlovich IVANOV,,
18304,person,Sergej Pavlovitj IVANOV,,
18305,person,,,
18306,person,Алексей Николаевич  КОНДРАТЕНКО,,
18307,person,Aleksey Nikolayevich  KONDRATENKO,,
18308,person,Aleksej Nikolajevitj KONDRATENKO,,
18309,person,,,
18310,person,Ирек Ишмухаметович ЯЛАЛОВ,,
18311,person,Irek Ishmukhametovich YALALOV,,
18312,person,Irek Isjmuchametovitj JALALOV,,
18313,person,,,
18314,person,Александр Богданович  КАРЛИН,,
18315,person,Alexander Bogdanovich KARLIN,,
18316,person,Aleksandr Bogdanovitj KARLIN,,
18317,person,,,
18318,person,Андрей Аркадьевич КЛИМОВ,,
18319,person,Andrey Akardyevich KLIMOV,,
18320,person,Andrej Arkardjevitj KLIMOV,,
18321,person,,,
18322,person,Андрей Владимирович ЯЦКИН,,
18323,person,Andrey Vladimirovich YATSKIN,,
18324,person,Andrej Vladimirovitj JATSKIN,,
18325,person,,,
18326,person,Андрей Викторович КУТЕПОВ,,
18327,person,Andrey Viktorovich KUTEPOV,,
18328,person,Andrej Viktorovitj KUTEPOV,,
18329,person,,,
18330,person,Михаил  Эдуардович  ОСЕЕВСКИЙ,,
18331,person,Mikhail Eduardovich  OSEEVSKY,,
18332,person,Mihail Eduardovič OSEEVSKI,,
18333,person,Michail Eduardovitj  OSEJEVSKIJ,,
18334,person,,,
18335,person,,,
18336,person,Белан Багаудинович  ХАМЧИЕВ,,
18337,person,Belan Bagaudinovich  KHAMCHIEV,,
18338,person,Belan Bagaudinovitj CHAMTJIJEV,,
18339,person,,,
18340,person,Александр Георгиевич ЯРОШУК,,
18341,person,Alexander Georgievich YAROSHUK,,
18342,person,Aleksandr Georgijevitj JAROSJUK,,
18343,person,,,
18344,person,Галина Николаевна  КАРЕЛОВА,,
18345,person,Galina Nikolayevna KARELOVA,,
18346,person,Galina Nikolajevna KARELOVA,,
18347,person,,,
18348,person,Ирина Андреевна КОЖАНОВА,,
18349,person,Irina Andreyevna KOZHANOVA,,
18350,person,Irina Andrejevna KOZJANOVA,,
18351,person,,,
18352,person,Крым Олиевич КАЗАНОКОВ,,
18353,person,Krym Olievich KAZANOKOV,,
18354,person,Krym Olijevitj KAZANOKOV,,
18355,person,,,
18356,person,Юрий Леонидович ВОРОБЬЁВ,,
18357,person,Yury Leonidovich VOROBYOV,,
18358,person,Jurij Leonidovitj VOROBJOV,,
18359,person,,,
18360,person,Мурат Крым-Гериевич  ХАПСИРОКОВ,,
18361,person,Murat Krym-Gerievich  KHAPSIROKOV,,
18362,person,Murat Krym-Gerijevitj CHAPSIROKOV,,
18363,person,,,
18364,person,Михаил Игоревич  ПОЛУБОЯРИНОВ,,
18365,person,Mikhail Igorevich  POLUBOYARINOV,,
18366,person,Mihail Igorevič  POLUBOJARINOV,,
18367,person,Michail  Igorevitj POLUBOJARINOV,,
18368,person,,,
18369,person,,,
18370,person,Валерий Николаевич ВАСИЛЬЕВ,,
18371,person,Valery Nikolayevich VASILYEV,,
18372,person,Valerij Nikolajevitj VASILJEV,,
18373,person,,,
18374,person,Николай Фёдорович  КОНДРАТЮК,,
18375,person,Nikolai Fyodorovna  KONDRATYUK,,
18376,person,Nikolaj Fjodorovna KONDRATIUK,,
18377,person,,,
18378,person,Оксана Владимировна  ХЛЯКИНА,,
18379,person,Oksana Vladimirovna  KHLYAKINA,,
18380,person,Oksana Vladimirovna CHLJAKINA,,
18381,person,,,
18382,person,Александр Георгиевич ВАРФОЛОМЕЕВ,,
18383,person,Alexander Georgyevich VARFOLOMEEV,,
18384,person,Aleksandr Georgijevitj VARFOLOMEJEV,,
18385,person,,,
18386,person,Сергей Викторович  КАЛАШНИК,,
18387,person,Sergey Viktorovich KALASHNIK,,
18388,person,Sergej Viktorovitj KALASJNIK,,
18389,person,,,
18390,person,Владимир Игоревич КОЖИН,,
18391,person,Vladimir Igorevich KOZHIN,,
18392,person,Vladimir Igorevitj KOZJIN,,
18393,person,,,
18394,person,Юрий Константинович ВАЛЯЕВ,,
18395,person,Yuri Konstantinovich VALYAEV,,
18396,person,Jurij Konstantinovitj VALJAJEV,,
18397,person,,,
18398,person,Владимир Игоревич КРУГЛЫЙ,,
18399,person,Vladimir Igorevich KRUGLY,,
18400,person,Vladimir Igorevitj KRUGLYJ,,
18401,person,,,
18402,person,Александр Александрович  КАРЕЛИН,,
18403,person,Alexander Alexandrovich  KARELIN,,
18404,person,Aleksandr Aleksandrovitj KARELIN,,
18405,person,,,
18406,person,Сергеи  Алехандрович  КУЛИКОВ,,
18407,person,Sergey Alexandrovich  KULIKOV,,
18408,person,Sergej Aleksandrovič KULIKOV,,
18409,person,Sergej Aleksandrovitj KULIKOV,,
18410,person,Sergei Alexandrovich KULIKOV,,
18411,person,,,
18412,person,,,
18413,person,Андрей Игоревич КИСЛОВ,,
18414,person,Andrey Igoryevich KISLOV,,
18415,person,Andrej Igorevitj KISLOV,,
18416,person,,,
18417,person,Николай Николаевич ВЛАДИМИРОВ,,
18418,person,Nikolay Nikolayevich VLADIMIROV,,
18419,person,Nikolaj Nikolajevitj VLADIMIROV,,
18420,person,,,
18421,person,Дмитрий Геннадьевич  КУЗЬМИН,,
18422,person,Dmitry Gennadyevich KUZMIN,,
18423,person,Dmitrij Gennadjevitj KUZMIN,,
18424,person,,,
18425,person,Григорий Борисович  КАРАСИН,,
18426,person,Grigory Borisovich KARASIN,,
18427,person,Grigorij Borisovitj KARASIN,,
18428,person,,,
18429,person,Александр Геннадьевич ВЫСОКИНСКИЙ,,
18430,person,Alexander Gennadyevich VYSOKINSKY,,
18431,person,Aleksandr Gennadjevitj VYSOKINSKIJ,,
18432,person,,,
18433,person,Александр Владеленович ВАЙНБЕРГ,,
18434,person,Alexander Vladelenovich VAINBERG,,
18435,person,Aleksandr Vladelenovitj VAJNBERG,,
18436,person,,,
18437,person,Вадим Николаевич  МОШКОВИЧ,,
18438,person,Vadim Nikolaevich  MOSHKOVICH,,
18439,person,Vadim Nikolajevič MOŠKOVIČ,,
18440,person,Vadim Nikolajevitj MOSJKOVITJ,,
18441,person,,,
18442,person,,,
18443,person,,,
18444,person,Константин Иосифович  КОСАЧЕВ,,
18445,person,Konstantin Iosifovich  KOSACHEV,,
18446,person,Konstantin Iosifovitj KOSATJEV,,
18447,person,,,
18448,person,Мухарбий Магомедович УЛЬБАШЕВ,,
18449,person,Mukharby Magomedovich ULBASHEV,,
18450,person,Mucharbij Magomedovitj ULBASJEV,,
18451,person,,,
18452,person,Валерий Петрович УСАТЮК,,
18453,person,Valery Petrovich USATYUK,,
18454,person,Valerij Petrovitj USATIUK,,
18455,person,,,
18456,person,Вячеслав Степанович ТИМЧЕНКО,,
18457,person,Vyacheslav Stepanovich TIMCHENKO,,
18458,person,Vjatjeslav Stepanovitj TIMTJENKO,,
18459,person,,,
18460,person,Владимир Сергеевич КИРИЕНКО,,
18461,person,Vladimir Sergeevich  KIRIYENKO,,
18462,person,Vladimir Sergejevič KIRIJENKO,,
18463,person,Vladimir Sergejevitj KIRIJENKO,,
18464,person,,,
18465,person,,,
18466,person,Пётр Николаевич ТУЛТАЕВ,,
18467,person,Peter Nikolayevich TULTAEV,,
18468,person,Pjotr Nikolajevitj TULTAJEV,,
18469,person,,,
18470,person,Олег Владимирович ЦЕПКИН,,
18471,person,Oleg Vladimirovich TSEPKIN,,
18472,person,Oleg Vladimirovitj TSEPKIN,,
18473,person,,,
18474,person,Андрей Aндреевич ГУРЬЕВ,,
18475,person,Andrey Andreevich  GURYEV,,
18476,person,Andrej Andrejevič GURJEV,,
18477,person,Andrej Andrejevitj GURJEV,,
18478,person,,,
18479,person,,,
18480,person,Людмила Заумовна ТАЛАБАЕВА,,
18481,person,Lyudmila Zaumovna TALABAYEVA,,
18482,person,Ljudmila Zaumovna TALABAJEVA,,
18483,person,,,
18484,person,Павел Владимирович ТАРАКАНОВ,,
18485,person,Pavel Vladimirovich TARAKANOV,,
18486,person,Pavel Vladimirovitj TARAKANOV,,
18487,person,,,
18488,person,Олег Поликарпович ТКАЧ,,
18489,person,Oleg Polikarpovich TKACH,,
18490,person,Oleg Polikarpovitj TKATJ,,
18491,person,,,
18492,person,Валерий Владимирович СЕМЁНОВ,,
18493,person,Valery Vladimirovich SEMYONOV,,
18494,person,Valerij Vladimirovitj SEMJONOV,,
18495,person,,,
18496,person,Николай Петрович СЕМИСОТОВ,,
18497,person,Nikolai Petrovich SEMISOTOV,,
18498,person,Nikolaj Petrovitj SEMISOTOV,,
18499,person,,,
18500,person,Дми́трий Влади́мирович  КО́НОВ,,
18501,person,Dmitry Vladimirovich KONOV,,
18502,person,Dmitri Vladimirovič KONOV,,
18503,person,Dmitrij Vladimirovitj  KONOV,,
18504,person,,,
18505,person,,,
18506,person,Ленар Ринатович САФИН,,
18507,person,Lenar Rinatovich SAFIN,,
18508,person,Lenar Rinatovitj SAFIN,,
18509,person,,,
18510,person,Галина Николаевна СОЛОДУН,,
18511,person,Galina Nikolayevna SOLODUN,,
18512,person,Galina Nikolajevna SOLODUN,,
18513,person,,,
18514,person,Ники́та Дми́триевич  МАЗЕПИН,,
18515,person,Nikita Dmitrievich MAZEPIN,,
18516,person,Nikita Dmitrijevič MAZEPIN,,
18517,person,Nikita Dmitrijevitj MAZEPIN,,
18518,person,,,
18519,person,,,
18520,person,Наталия Владимировна  КОСИХИНА,,
18521,person,Natalia Vladimirovna  KOSYKHINA,,
18522,person,Natalija Vladimirovna KOSICHINA,,
18523,person,,,
18524,person,Нина Германовна  КУЛИКОВСКИХ,,
18525,person,Nina Germanovna  KULIKOVSKIH,,
18526,person,Nina Germanovna KULIKOVSKICH,,
18527,person,,,
18528,person,Елена Борисовна ШУМИЛОВА,,
18529,person,Elena Borisovna SHUMILOVA,,
18530,person,Jelena Borisovna SJUMILOVA,,
18531,person,,,
18532,person,Ольга Николаевна ХОХЛОВА,,
18533,person,Olga Nikolayevna KHOKHLOVA,,
18534,person,Olga Nikolajevna CHOCHLOVA,,
18535,person,,,
18536,person,Артём Геннадьевич ШЕЙКИН,,
18537,person,Artem Gennadyevich SHEIKIN,,
18538,person,Artiom Gennadjevitj SJEJKIN,,
18539,person,,,
18540,person,Анатолий Иванович ШИРОКОВ,,
18541,person,Anatoly Ivanovich SHIROKOV,,
18542,person,Anatolij Ivanovitj SJIROKOV,,
18543,person,,,
18544,person,Сергей Иванович КИСЛЯК,,
18545,person,Sergei Ivanovich KISLYAK,,
18546,person,Sergej Ivanovitj KISLJAK,,
18547,person,,,
18548,person,Александр Александрович САВИН,,
18549,person,Alexander Alexandrovich SAVIN,,
18550,person,Aleksandr Aleksandrovitj SAVIN,,
18551,person,,,
18552,person,Татьяна Анатольевна САХАРОВА,,
18553,person,Tatiana Anatolyevna SAKHAROVA,,
18554,person,Tatiana Anatoljevna SACHAROVA,,
18555,person,,,
18556,person,Людмила Николаевна СКАКОВСКАЯ,,
18557,person,Lyudmila Nikolayevna SKAKOVSKAYA,,
18558,person,Ljudmila Nikolajevna SKAKOVSKAJA,,
18559,person,,,
18560,person,Сергей Николаевич КОЛБИН,,
18561,person,Sergey Nikolayevich KOLBIN,,
18562,person,Sergej Nikolajevitj KOLBIN,,
18563,person,,,
18564,person,Владимир Казимирович  КРАВЧЕНКО,,
18565,person,Vladimir Kasimirovich  KRAVCHENKO,,
18566,person,Vladimir Kazimirovitj KRAVTJENKO,,
18567,person,,,
18568,person,Григорий Петрович ЛЕДКОВ,,
18569,person,Grigory Petrovich LEDKOV,,
18570,person,Grigorij Petrovitj LEDKOV,,
18571,person,,,
18572,person,Инна Юрьевна СВЯТЕНКО,,
18573,person,Inna Yuryevna SVYATENKO,,
18574,person,Inna Jurjevna SVJATENKO,,
18575,person,,,
18576,person,Владимир Альбертович  ЛЕБЕДЕВ,,
18577,person,Vladimir Albertovich LEBEDEV,,
18578,person,Vladimir Albertovitj LEBEDEV,,
18579,person,,,
18580,person,Юлия Викторовна  ЛАЗУТКИНА,,
18581,person,Yulia Viktorovna LAZUTKINA,,
18582,person,Julija Viktorovna LAZUTKINA,,
18583,person,,,
18584,person,Евгений Степанович САВЧЕНКО,,
18585,person,Evgeny Stepanovich SAVCHENKO,,
18586,person,Jevgenij Stepanovitj SAVTJENKO,,
18587,person,,,
18588,person,Алексей Петрович МАЙОРОВ,,
18589,person,Alexei Petrovich MAYOROV,,
18590,person,Aleksej Petrovitj MAJOROV,,
18591,person,,,
18592,person,Игорь Николаевич МОРОЗОВ,,
18593,person,Igor Nikolayevich MOROZOV,,
18594,person,Igor Nikolajevitj MOROZOV,,
18595,person,,,
18596,person,Александр Константинович  АКИМОВ,,
18597,person,Alexander Konstantinovich  AKIMOV,,
18598,person,Aleksandr  Konstantinovitj AKIMOV,,
18599,person,,,
18600,person,Сергей Герасимович МИТИН,,
18601,person,Sergei Gerasimovich MITIN,,
18602,person,Sergej Gerasimovitj MITIN,,
18603,person,,,
18604,person,Сергей Николаевич МУРАТОВ,,
18605,person,Sergey Nikolayevich MURATOV,,
18606,person,Sergej Nikolajevitj MURATOV,,
18607,person,,,
18608,person,Иван Николаевич АБРАМОВ,,
18609,person,Ivan Nikolayevich ABRAMOV,,
18610,person,Ivan Nikolajevitj ABRAMOV,,
18611,person,,,
18612,person,Фарит Мубаракшевич  МУХАМЕТШИН,,
18613,person,Farit Mubarakshevich  MUKHAMETSHIN,,
18614,person,Farit Mubaraksjevitj MUCHAMETSJIN,,
18615,person,,,
18616,person,Сергей Петрович МИХАЙЛОВ,,
18617,person,Sergei Patrovich MIKHAILOV,,
18618,person,Sergej Petrovitj MICHAJLOV,,
18619,person,,,
18620,person,Мохмад Исаевич АХМАДОВ,,
18621,person,Mohmad Isaevich AKHMADOV,,
18622,person,Mochmad Isajevitj  ACHMADOV,,
18623,person,,,
18624,person,Сергей Александрович  МАРТЫНОВ,,
18625,person,Sergey Alexandrovich  MARTYNOV,,
18626,person,Sergej Aleksandrovitj MARTYNOV,,
