,Entity_EU_ReferenceNumber,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription
12285,EU.4701.3,person,Zidni Elma,,
12286,EU.4701.3,person,Abu Walid al Indunisi,,
12287,EU.4701.3,person,Mohammed Yusip Karim,,
12288,EU.4701.3,person,,,SYRIAN ARAB REPUBLIC
12289,EU.4701.3,person,,,
12290,EU.4701.3,person,,,
12291,EU.4702.2,person,Muhammad Ratin Bin Nurdin,,
12292,EU.4702.2,person,Abu Ayn Tok Cit,,
12293,EU.4702.2,person,Mhammad Rahim Bin Udin,,
12294,EU.4702.2,person,Abu Una al Malayzie,,
12295,EU.4702.2,person,Muhammad Rafiuddin,,
12296,EU.4702.2,person,Muhammad Ratin,,
12297,EU.4702.2,person,Abu Awn al Malizi,,
12298,EU.4702.2,person,Mohd Radi Bin Udin,,
12299,EU.4702.2,person,Mohamad Rafi Bin Udin,,
12300,EU.4702.2,person,,,SYRIAN ARAB REPUBLIC
12301,EU.4702.2,person,,Kuala Lumpur,
12302,EU.4702.2,person,,Kuala Lumpur,
12303,EU.4702.2,person,,Kuala Lumpur,
12304,EU.4702.2,person,,,
12305,EU.4702.2,person,,,
12306,EU.4702.2,person,,,
12307,EU.4702.2,person,,,
12308,EU.4702.2,person,,,
12309,EU.4704.0,person,Abtol Rahman,,
12310,EU.4704.0,person,Abu Abdul Rahman al Filipini,,
12311,EU.4704.0,person,Abdul Rahman,,
12312,EU.4704.0,person,Muhammed Reza Lahaman Kiram,,
12313,EU.4704.0,person,,,SYRIAN ARAB REPUBLIC
12314,EU.4704.0,person,,,
12315,EU.4704.0,person,,Zamboanga,
12316,EU.4704.0,person,,,
12317,EU.4704.0,person,,,
12318,EU.4704.0,person,,,
12319,EU.4704.0,person,,,
12320,EU.4721.38,,,,
12321,EU.4721.38,,,,
12322,EU.4721.38,,,,
12323,EU.4721.38,,,,
12324,EU.4721.38,,,,
12325,EU.4721.38,,,,
12326,EU.4721.38,,,,
12327,EU.4741.73,,,,
12328,EU.4741.73,,,,
12329,EU.4761.11,person,ANJEM CHOUDARY,,
12330,EU.4761.11,person,Abu Luqman,,
12331,EU.4761.11,person,,London,UNITED KINGDOM
12332,EU.4761.11,person,,,
12333,EU.4761.11,person,,,
12334,EU.4761.11,person,,,
12335,EU.4762.10,person,Hocine BOUGUETOF,,
12336,EU.4762.10,person,,,
12337,EU.4762.10,person,,,
12338,EU.4781.46,person,Taha al-Khuwayt,,
12339,EU.4781.46,person,Hajji Abd al-Nasr,,
12340,EU.4781.46,person,Hajji Abdelnasser,,
12341,EU.4781.46,person,Taha Ibrahim Abdallah Bakr Al Khuwayt,,
12342,EU.4781.46,person,Mullah Khuwayt,,
12343,EU.4781.46,person,Mullah Taha,,
12344,EU.4781.46,person,Hajji ‘Abd Al-Nasir,,
12345,EU.4781.46,person,طه إبراهيم عبد الله بكر ال خويت,,
12346,EU.4781.46,person,,,IRAQ
12347,EU.4781.46,person,,,
12348,EU.4781.46,person,,,
12349,EU.4801.12,person,Salah Badi,,
12350,EU.4821.47,person,Ольга Валеріівна ПОЗДНЯКОВА,,
12351,EU.4821.47,person,Olga Valeriyivna POZDNYAKOVA,,
12352,EU.4821.47,person,Ольга Валерьевна ПОЗДНЯКОВА,,
12353,EU.4821.47,person,Olga Valeryevna POZDNYAKOVA,,
12354,EU.4821.47,person,Olga Valerievna POZDNYAKOVA,,
12355,EU.4821.47,person,Olga Valerijivna POZDNJAKOVA,,
12356,EU.4821.47,person,Olga Valerjevna POZDNJAKOVA,,
12357,EU.4821.47,person,,,
12358,EU.4830.17,person,Олена Валеріівна КРАВЧЕНКО,,
12359,EU.4830.17,person,Olena Valeriyivna KRAVCHENKO,,
12360,EU.4830.17,person,Елена Валериевна КРАВЧЕНКО,,
12361,EU.4830.17,person,Elena Valeryevna KRAVCHENKO,,
12362,EU.4830.17,person,Elena Valerievna KRAVCHENKO,,
12363,EU.4830.17,person,,,
12364,EU.4831.16,person,Леонід Іванович ПАСІЧНИК,,
12365,EU.4831.16,person,Leonid Ivanovych PASICHNYK,,
12366,EU.4831.16,person,Леонид Иванович ПАСЕЧНИК,,
12367,EU.4831.16,person,Leonid Ivanovich PASECHNIK,,
12368,EU.4831.16,person,,,
12369,EU.4832.15,person,Володимир Анатолійович БІДЬОВКА,,
12370,EU.4832.15,person,Volodymyr Anatoliyovych BIDIOVKA,,
12371,EU.4832.15,person,Владимир Анатольевич БИДЁВКА,,
12372,EU.4832.15,person,Vladimir Anatolievich BIDEVKA,,
12373,EU.4832.15,person,Vladimir Anatolievich BIDYOVKA,,
12374,EU.4832.15,person,,,
12375,EU.4833.14,person,Денис Николаевич МИРОШНИЧЕНКО,,
12376,EU.4833.14,person,Denis Nikolaevich MIROSHNICHENKO,,
12377,EU.4833.14,person,,,
12378,EU.4834.13,person,Олексій Олексійович НАЙДЕНКО,,
12379,EU.4834.13,person,Oleksii Oleksiyovych NAYDENKO,,
12380,EU.4834.13,person,Алексей Алексеевич НАЙДЕНКО,,
12381,EU.4834.13,person,Aleksey Alekseevich NAYDENKO,,
12382,EU.4834.13,person,,,
12383,EU.4835.12,person,Володимир Юрійович ВИСОЦЬКИЙ,,
12384,EU.4835.12,person,Volodymyr Yuriyovych VYSOTSKYI,,
12385,EU.4835.12,person,Владимир Юрьевич ВЫСОЦКИЙ,,
12386,EU.4835.12,person,Vladimir Yurievich VYSOTSKIY,,
12387,EU.4835.12,person,,,
12388,EU.4836.11,person,Максим Олександрович СВІДЧЕНКО,,
12389,EU.4836.11,person,Maksym Oleksandrovych SVIDCHENKO,,
12390,EU.4836.11,person,Максим Александрович СВИДЧЕНКО,,
12391,EU.4836.11,person,Maksim Aleksandrovich SVIDCHENKO,,
12392,EU.4836.11,person,,,
12393,EU.4837.10,person,Катерина Василівна ТЕРЕЩЕНКО,,
12394,EU.4837.10,person,Kateryna Vasylivna TERESHCHENKO,,
12395,EU.4837.10,person,Екатерина Васильевна ТЕРЕЩЕНКО,,
12396,EU.4837.10,person,Ekaterina Vasilievna TERESHCHENKO,,
12397,EU.4837.10,person,Ekaterina Vasilyevna TERESHCHENKO,,
12398,EU.4837.10,person,,,
12399,EU.4861.20,person,Ba Kyaw,,
12400,EU.4862.19,person,Tun Naing,,
12401,EU.4863.18,person,Khin Hlaing,,
12402,EU.4863.18,person,,,
12403,EU.4864.17,person,Aung Myo Thu,,
12404,EU.4865.16,person,Thant Zaw Win,,
12405,EU.4866.15,person,Kyaw Chay,,
12406,EU.4867.14,person,Nyi Nyi Swe,,
12407,EU.4881.55,person,ASSADI Assadollah,,
12408,EU.4881.55,person,Assadollah Asadi,,
12409,EU.4881.55,person,,,
12410,EU.4881.55,person,,,
12411,EU.4881.55,person,,,
12412,EU.4882.54,person,HASHEMI MOGHADAM Saeid,,
12413,EU.4882.54,person,,,
12414,EU.4882.54,person,,,
12415,EU.4882.54,person,,,
12416,EU.4883.53,enterprise,Directorate for Internal Security of the Iranian Ministry for Intelligence and Security,,
12417,EU.4883.53,enterprise,Den inre säkerhetstjänsten vid iranska underrättelse- och säkerhetsministeriet,,
12418,EU.4883.53,enterprise,Iranin tiedustelu- ja turvallisuusministeriön sisäisen turvallisuuden osasto,,
12419,EU.4883.53,enterprise,Direktorat za notranjo varnost iranskega Ministrstva za obveščevalno dejavnost in varnost,,
12420,EU.4883.53,enterprise,Riaditeľstvo pre vnútornú bezpečnosť iránskeho ministerstva spravodajstva a bezpečnosti,,
12421,EU.4883.53,enterprise,Direcția pentru securitate internă a Ministerului iranian pentru Informații și Securitate,,
12422,EU.4883.53,enterprise,Direção da Segurança Interna do Ministério das Informações e Segurança do Iraque,,
12423,EU.4883.53,enterprise,Wydział Bezpieczeństwa Wewnętrznego irańskiego Ministerstwa Wywiadu i Bezpieczeństwa,,
12424,EU.4883.53,enterprise,Directoraat binnenlandse veiligheid van het Iraanse Ministerie voor Inlichtingen en Veiligheid,,
12425,EU.4883.53,enterprise,Id-Direttorat għas-Sigurtà Interna tal-Ministeru Iranjan għall-Intelliġenza u s-Sigurtà,,
12426,EU.4883.53,enterprise,Az iráni Hírszerzési és Biztonsági Minisztérium Belső Biztonsági Igazgatósága,,
12427,EU.4883.53,enterprise,Irano žvalgybos ir saugumo ministerijos Vidaus saugumo direktoratas,,
12428,EU.4883.53,enterprise,Direzione della sicurezza interna del ministero iraniano dell’intelligence e della sicurezza,,
12429,EU.4883.53,enterprise,Uprava za unutarnju sigurnost iranskog Ministarstva obavještajne djelatnosti i sigurnosti,,
12430,EU.4883.53,enterprise,Stiúrthóireacht na Slándála Inmheánaí in Aireacht Faisnéise agus Slándála na hIaráine,,
12431,EU.4883.53,enterprise,Direction de la sécurité intérieure du ministère iranien du renseignement et de la sécurité,,
12432,EU.4883.53,enterprise,Διεύθυνση εσωτερικής ασφάλειας του ιρανικού Υπουργείου Πληροφοριών και Ασφάλειας,,
12433,EU.4883.53,enterprise,Iraani luure- ja julgeolekuministeeriumi sisejulgeoleku direktoraat,,
12434,EU.4883.53,enterprise,Direktion für innere Sicherheit des iranischen Ministeriums für Nachrichtenwesen und Sicherheit,,
12435,EU.4883.53,enterprise,Direktoratet for intern sikkerhed under Irans efterretnings- og sikkerhedsministerium,,
12436,EU.4883.53,enterprise,Ředitelství pro vnitřní bezpečnost íránského Ministerstva pro zpravodajskou činnost a bezpečnost,,
12437,EU.4883.53,enterprise,Dirección de la Seguridad Interior del Ministerio de Inteligencia y Seguridad iraní,,
12438,EU.4883.53,enterprise,Дирекция за вътрешна сигурност на Министерството на разузнаването и сигурността на Иран,,
12439,EU.4901.21,person,Tarq Yasmina,,
12440,EU.4901.21,person,Tariq YASMINA,,
12441,EU.4901.21,person,,,
12442,EU.4902.20,person,Mohammed Khaled Nasri,,
12443,EU.4902.20,person,Khaled NASRI,,
12444,EU.4902.20,person,Haled Natsri,,
12445,EU.4902.20,person,,,
12446,EU.4908.14,person,Владимир Степанович АЛЕКСЕЕВ,,
12447,EU.4908.14,person,Vladimir Stepanovich ALEXSEYEV,,
12448,EU.4909.13,person,Игорь Олегович КОСТЮКОВ,,
12449,EU.4909.13,person,Igor Olegovich KOSTYUKOV,,
12450,EU.4941.91,person,Walid ZUGHAIB,,
12451,EU.4941.91,person,Walid Zughayb,,
12452,EU.4941.91,person,Walid Zgha'ib,,
12453,EU.4941.91,person,Walid Zughib,,
12454,EU.4941.91,person,,,
12455,EU.4942.90,person,Firas Ahmad,,
12456,EU.4942.90,person,Firas AHMED,,
12457,EU.4942.90,person,,,
12458,EU.4942.90,person,,,
12459,EU.4943.89,person,Said Sa'id  Sa'id,,
12460,EU.4943.89,person,Said Saeed,,
12461,EU.4943.89,person,Said SAID,,
12462,EU.4943.89,person,سعيد سعيد,,
12463,EU.4943.89,person,,,
12464,EU.4944.88,person,Anas Tlass,,
12465,EU.4944.88,person,Anas Tals,,
12466,EU.4944.88,person,Anas Tuls,,
12467,EU.4944.88,person,Anas Talous,,
12468,EU.4944.88,person,Anas TALAS,,
12469,EU.4944.88,person,أنس طلس,,
12470,EU.4944.88,person,,,
12471,EU.4944.88,person,,,
12472,EU.4945.87,person,Samer Zuhair Foz,,
12473,EU.4945.87,person,Samir Fawz,,
12474,EU.4945.87,person,Samir Foz,,
12475,EU.4945.87,person,Samer FOZ,,
12476,EU.4945.87,person,سامر فوز,,
12477,EU.4945.87,person,Samer Foz bin Zuhair,,
12478,EU.4945.87,person,,Duba,
12479,EU.4945.87,person,,,
12480,EU.4945.87,person,,,
12481,EU.4945.87,person,,,
12482,EU.4945.87,person,,,
12483,EU.4945.87,person,,,
12484,EU.4948.84,person,Hussam Mohammed al-Katerji,,
12485,EU.4948.84,person,Hossam Ahmed Muhammad al-Katerji,,
12486,EU.4948.84,person,Hossam Ahmed Mohammed al-Katerji,,
12487,EU.4948.84,person,Hussam Muhammad al-Katerji,,
12488,EU.4948.84,person,Hussam AL-QATARJI,,
12489,EU.4948.84,person,Mohammed Muhammad al-Katerji,,
12490,EU.4948.84,person,Mohammed al-Katerji,,
12491,EU.4948.84,person,Muhammad al-Katerji,,
12492,EU.4948.84,person,حسام القاطرجي,,
12493,EU.4948.84,person,Hussam AL QATIRJI,,
12494,EU.4948.84,person,Hussam AL QATIRJI,,
12495,EU.4948.84,person,,,
12496,EU.4948.84,person,,,
12497,EU.4950.61,person,Ruslan BOSHIROV,,
12498,EU.4950.61,person,Анатолий  Владимирович  ЧЕПИГА,,
12499,EU.4950.61,person,Anatoliy Vladimirovich CHEPIGA,,
12500,EU.4950.61,person,,,
12501,EU.4950.61,person,,,
12502,EU.4950.61,person,,,
12503,EU.4950.61,person,,,
12504,EU.4953.58,person,Alexander PETROV,,
12505,EU.4953.58,person,Александр  Евгеньевич  МИШКИН,,
12506,EU.4953.58,person,Alexander Yevgeniyevich MISHKIN,,
12507,EU.4953.58,person,,,
12508,EU.4953.58,person,,,
12509,EU.4955.56,enterprise,Centre de Recherche de Kaboun,,
12510,EU.4955.56,enterprise,Centre d'Études  et de  Recherches Scientifiques (CERS),,
12511,EU.4955.56,enterprise,Scientific Studies and Research  Centre (SSRC),,
12512,EU.4955.56,enterprise,SSRC,,
12513,EU.4955.56,enterprise,CERS,,
12514,EU.4955.56,enterprise,,Damascus,UNKNOWN
12515,EU.4957.54,enterprise,Aman Damascus JSC,,
12516,EU.4957.54,enterprise,Aman Damascus Joint Stock Company,,
12517,EU.4957.54,enterprise,,Damascus,SYRIAN ARAB REPUBLIC
12518,EU.4958.53,enterprise,Bunyan Damascus Private JSC,,
12519,EU.4958.53,enterprise,Bunyan Damascus Private Joint Stock Company,,
12520,EU.4958.53,enterprise,,Damascus,SYRIAN ARAB REPUBLIC
12521,EU.4959.52,enterprise,Mirza,,
12522,EU.4959.52,enterprise,,Damascus,SYRIAN ARAB REPUBLIC
12523,EU.4961.29,person,Nazir Ahmad,,
12524,EU.4961.29,person,Mohammed Jamal Eddine,,
12525,EU.4961.29,person,Mohammed Nazer JAMAL EDDIN,,
12526,EU.4961.29,person,محمد ناذر جمال الدين,,
12527,EU.4961.29,person,Jamal Aldiyn,,
12528,EU.4961.29,person,,,
12529,EU.4961.29,person,,,
12530,EU.4961.29,person,,,
12531,EU.4961.29,person,,,
12532,EU.4962.28,person,Mazen al-Tarazi,,
12533,EU.4962.28,person,Mazin AL-TARAZI,,
12534,EU.4962.28,person,مازن الترزي,,
12535,EU.4962.28,person,,,
12536,EU.4962.28,person,,,
12537,EU.4963.27,person,Khalid Bassam Zubedi,,
12538,EU.4963.27,person,Khalid Bassam Zubaidi,,
12539,EU.4963.27,person,Khalid Bassam al-Zubedi,,
12540,EU.4963.27,person,Khalid Bassam al-Zubaidi,,
12541,EU.4963.27,person,Khalid Zubedi,,
12542,EU.4963.27,person,Khalid Zubaidi,,
12543,EU.4963.27,person,Khalid al-Zubedi,,
12544,EU.4963.27,person,Khalid al-Zubaidi,,
12545,EU.4963.27,person,Mohammed Khaled Zubedi,,
12546,EU.4963.27,person,Mohammed Khaled Zubaidi,,
12547,EU.4963.27,person,Mohammed Khaled al-Zubedi,,
12548,EU.4963.27,person,Mohammed Khaled al-Zubaidi,,
12549,EU.4963.27,person,Khaled al-Zubedi,,
12550,EU.4963.27,person,Khaled Zubedi,,
12551,EU.4963.27,person,Khaled Zubaidi,,
12552,EU.4963.27,person,Khaled AL-ZUBAIDI,,
12553,EU.4963.27,person,خالد الزبيدي,,
12554,EU.4963.27,person,,,
12555,EU.4964.26,enterprise,Rawafid Damascus Private Joint Stock Company,,
12556,EU.4964.26,enterprise,Rawafid Tributary Damascus Private Joint Stock Company,,
12557,EU.4964.26,enterprise,Rawafed Tributary Damascus Private Joint Stock Company,,
12558,EU.4964.26,enterprise,Rawafed Damascus Private Joint Stock Company,,
12559,EU.4964.26,enterprise,,Damascus,SYRIAN ARAB REPUBLIC
12560,EU.5001.25,person,Brahim el KHAYARI,,
12561,EU.5001.25,person,,,
12562,EU.5001.25,person,,,
12563,EU.5021.60,person,Hamza  Usama  Muhammad bin Laden,,
12564,EU.5021.60,person,,,
12565,EU.5041.95,person,Mohammad Khaled AL-RAHMOUN,,
12566,EU.5041.95,person,,,
12567,EU.5042.94,person,Mohammad Rami Radwan MARTINI,,
12568,EU.5042.94,person,,,
12569,EU.5043.93,person,Imad Muwaffaq AL-AZAB,,
12570,EU.5043.93,person,عماد موفق العزب,,
12571,EU.5043.93,person,,,
12572,EU.5044.92,person,Bassam Bashir IBRAHIM,,
12573,EU.5044.92,person,,,
12574,EU.5045.91,person,Suhail Mohammad ABDULLATIF,,
12575,EU.5045.91,person,,,
12576,EU.5046.90,person,Iyad Mohammad AL-KHATIB,,
12577,EU.5046.90,person,,,
12578,EU.5061.33,enterprise,Zimbabwe Defence Industries,,
12579,EU.5061.33,enterprise,,Harare,
12580,EU.5062.32,person,Sergey Nikolayevich STANKEVICH,,
12581,EU.5062.32,person,Сергей Николаевич СТАНКЕВИЧ,,
12582,EU.5062.32,person,,,
12583,EU.5063.31,person,Андрей Борисович ШЕИН,,
12584,EU.5063.31,person,Andrey Borisovich SHEIN,,
12585,EU.5063.31,person,,,
12586,EU.5064.30,person,Алексей Михайлович САЛЯЕВ,,
12587,EU.5064.30,person,Aleksey Mikhailovich SALYAYEV,,
12588,EU.5064.30,person,Aleksey Mikhailovich SALYAEV,,
12589,EU.5064.30,person,,,
12590,EU.5064.30,person,,,
12591,EU.5065.29,person,Андрей Олегович ШИПИЦИН,,
12592,EU.5065.29,person,Andrei Olegovich SHIPITSIN,,
12593,EU.5065.29,person,,,
12594,EU.5066.28,person,Алексей Владимирович ШАТОХИН,,
12595,EU.5066.28,person,Aleksey Vladimirovich SHATOKHIN,,
12596,EU.5066.28,person,,,
12597,EU.5067.27,person,Руслан Александрович РОМАШКИН,,
12598,EU.5067.27,person,Ruslan Alexandrovich ROMASHKІN,,
12599,EU.5067.27,person,,,
12600,EU.5068.26,person,Сергей Алексеевич ЩЕРБАКОВ,,
12601,EU.5068.26,person,Sergey Alekseevich SHCHERBAKOV,,
12602,EU.5068.26,person,,,
12603,EU.5069.25,person,Александр Владимирович ДВОРНИКОВ,,
12604,EU.5069.25,person,Aleksandr Vladimirovich DVORNIKOV,,
12605,EU.5069.25,person,Aleksandr Vladimirovitj DVORNIKOV,,
12606,EU.5069.25,person,,,
12607,EU.5081.68,enterprise,TARIQ GIDAR GROUP (TGG),,
12608,EU.5081.68,enterprise,THE ASIAN TIGERS,,
12609,EU.5081.68,enterprise,TARIQ GIDAR AFRIDI GROUP,,
12610,EU.5081.68,enterprise,TARIQ AFRIDI GROUP,,
12611,EU.5081.68,enterprise,COMMANDER TARIQ AFRIDI GROUP,,
12612,EU.5081.68,enterprise,TARIQ GEEDAR GROUP,,
12613,EU.5081.68,enterprise,TTP GEEDAR GROUP,,
12614,EU.5081.68,enterprise,TEHREEK-I-TALIBAN PAKISTAN GEEDAR GROUP,,
12615,EU.5081.68,enterprise,TTP-TARIQ GIDAR GROUP,,
12616,EU.5081.68,enterprise,TEHRIK-E-TALIBAN-TARIQ GIDAR GROUP,,
12617,EU.5081.68,enterprise,,,AFGHANISTAN
12618,EU.5081.68,enterprise,,,PAKISTAN
12619,EU.5101.34,person,Mohammed Masood Azhar Alvi,,
12620,EU.5101.34,person,Masud Azhar,,
12621,EU.5101.34,person,Wali Adam Esah,,
12622,EU.5101.34,person,Wali Adam Isah,,
12623,EU.5101.34,person,,,
12624,EU.5101.34,person,,,
12625,EU.5101.34,person,,,
12626,EU.5121.69,enterprise,SOUTH ASIAN CHAPTER OF ISIL,,
12627,EU.5121.69,enterprise,ISIL’S SOUTH ASIA BRANCH,,
12628,EU.5121.69,enterprise,ISIS WILAYAT KHORASAN,,
12629,EU.5121.69,enterprise,ISLAMIC STATE’S KHORASAN PROVINCE,,
12630,EU.5121.69,enterprise,ISIL KHORASAN,,
12631,EU.5121.69,enterprise,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN,,
12632,EU.5121.69,enterprise,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN (ISIL- K),,
12633,EU.5121.69,enterprise,ISIL- K,,
12634,EU.5121.69,enterprise,SOUTH ASIAN CHAPTER OF ISIL,,
12635,EU.5121.69,enterprise,ISIL’S SOUTH ASIA BRANCH,,
12636,EU.5121.69,enterprise,ISIS WILAYAT KHORASAN,,
12637,EU.5121.69,enterprise,ISLAMIC STATE’S KHORASAN PROVINCE,,
12638,EU.5121.69,enterprise,ISIL KHORASAN,,
12639,EU.5121.69,enterprise,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN (ISIL- K),,
12640,EU.5141.7,person,Abderahmane al Maghrebi,,
12641,EU.5141.7,person,علي ما يشو,,
12642,EU.5141.7,person,ALI MAYCHOU,,
12643,EU.5141.7,person,Abderrahmane le Marocain,,
12644,EU.5141.7,person,Abou Abderahmane Sanhaji,,
12645,EU.5141.7,person,,,MALI
12646,EU.5141.7,person,,,
12647,EU.5141.7,person,,,
12648,EU.5141.7,person,,,
12649,EU.5141.7,person,,,
12650,EU.5142.6,person,Ag Mossa,,
12651,EU.5142.6,person,BAH AG MOUSSA,,
12652,EU.5142.6,person,Ammi Salim,,
12653,EU.5142.6,person,,,
12654,EU.5142.6,person,,,
12655,EU.5142.6,person,,,
12656,EU.5142.6,person,,,
12657,EU.5181.77,person,Néstor Neptali BLANCO HURTADO,,
12658,EU.5181.77,person,,,
12659,EU.5181.77,person,,,
12660,EU.5182.76,person,Rafael Ramón BLANCO MARRERO,,
12661,EU.5182.76,person,,,
12662,EU.5182.76,person,,,
12663,EU.5183.75,person,Carlos Alberto CALDERÓN CHIRINOS,,
12664,EU.5183.75,person,,,
12665,EU.5184.74,person,Alexis Enrique ESCALONA MARRERO,,
12666,EU.5184.74,person,,,
12667,EU.5185.73,person,Rafael Antonio FRANCO QUINTERO,,
12668,EU.5185.73,person,,,
12669,EU.5185.73,person,,,
12670,EU.5186.72,person,Alexander Enrique GRANKO ARTEAGA,,
12671,EU.5186.72,person,,,
12672,EU.5186.72,person,,,
12673,EU.5187.71,person,Hannover Esteban GUERRERO MIJARES,,
12674,EU.5187.71,person,,,
12675,EU.5201.43,person,Abdelrahman Mouhamad Zafir al Dabidi al Jahani,,
12676,EU.5201.43,person,Abd Al-Rahman Muhammad Zafir Al-Dubaysi Al-Juhni,,
12677,EU.5201.43,person,Abd Al-Rahman Muhammad Zafir al-Dubaysi al-Jahni,,
12678,EU.5201.43,person,Abd Al-Rahman Muhammad Zafir al-Dubaysi al-Jahani,,
12679,EU.5201.43,person,Abd Al-Rahman Muhammad Zafir al-Dubaysi al-Juhani,,
12680,EU.5201.43,person,Abdulrhman Mohammed D. Aljahani,,
12681,EU.5201.43,person,Abu al-Wafa',,
12682,EU.5201.43,person,Abu Anas,,
12683,EU.5201.43,person,Abd al-Rahman Muhammad Zafir al-Dabisi al-Jahani,,
12684,EU.5201.43,person,Abu Wafa al-Saudi,,
12685,EU.5201.43,person,Abu al-Wafa,,
12686,EU.5201.43,person,Abd al-Rahman Muhammad Thafir al-Jahni,,
12687,EU.5201.43,person,Abd al-Rahman Muhammad al-Juhani,,
12688,EU.5201.43,person,Abdelrahman Mouhamad Zafir al Dabissi Juhan,,
12689,EU.5201.43,person,Abdelrahman Mouhamad Zafir al Dabissi Juhani,,
12690,EU.5201.43,person,Abou Wafa al Saoudi,,
12691,EU.5201.43,person,,,
12692,EU.5201.43,person,,,
12693,EU.5201.43,person,,,
12694,EU.5201.43,person,,,
12695,EU.5201.43,person,,,
12696,EU.5221.78,person,Rukan Razuki Abd-al-Ghafur Sulaiman Al-Tikriti,,
12697,EU.5221.78,person,Rukan Abdal-Ghaffur Sulayman al-Majid,,
12698,EU.5221.78,person,Rukan Razuqi Abd al-Ghafur Al-Majid,,
12699,EU.5221.78,person,Rukan Abd al-Ghaffur al-Majid Al-Tikriti Abu Walid,,
12700,EU.5221.78,person,,,
12701,EU.5221.78,person,,,
12702,EU.5241.16,person,Guillaume PIROTTE,,
12703,EU.5241.16,person,,,
12704,EU.5241.16,person,,,
12705,EU.5261.51,person,AHMED AG ALBACHAR,,
12706,EU.5261.51,person,Intahmadou Ag Albachar,,
12707,EU.5261.51,person,,Kidal,MALI
12708,EU.5261.51,person,,,
12709,EU.5261.51,person,,,
12710,EU.5261.51,person,,,
12711,EU.5262.50,person,HOUKA HOUKA AG ALHOUSSEINI,,
12712,EU.5262.50,person,Mohamed Ibn Alhousseyni,,
12713,EU.5262.50,person,Muhammad Ibn Al-Husayn,,
12714,EU.5262.50,person,Houka Houka,,
12715,EU.5262.50,person,,,
12716,EU.5262.50,person,,,
12717,EU.5262.50,person,,,
12718,EU.5262.50,person,,,
12719,EU.5263.49,person,MAHRI SIDI AMAR BEN DAHA,,
12720,EU.5263.49,person,Yoro Ould Daha,,
12721,EU.5263.49,person,Yoro Ould Daya,,
12722,EU.5263.49,person,Sidi Amar Ould Daha,,
12723,EU.5263.49,person,Yoro,,
12724,EU.5263.49,person,,Gao,
12725,EU.5263.49,person,,,
12726,EU.5263.49,person,,,
12727,EU.5263.49,person,,,
12728,EU.5264.48,person,MOHAMED BEN  AHMED MAHRI,,
12729,EU.5264.48,person,Mohammed Rougi,,
12730,EU.5264.48,person,Mohamed Ould Ahmed Deya,,
12731,EU.5264.48,person,Mohamed Ould Mahri Ahmed Daya,,
12732,EU.5264.48,person,Mohamed Rougie,,
12733,EU.5264.48,person,Mohamed Rouggy,,
12734,EU.5264.48,person,Mohamed Rouji,,
12735,EU.5264.48,person,,Bamako,MALI
12736,EU.5264.48,person,,,
12737,EU.5264.48,person,,,
12738,EU.5264.48,person,,,
